Postal Code,Date,Sentiment,Year
80219,2022-11-14,Neutral,2022
80016,2022-11-14,Neutral,2022
80120,2022-11-14,Negative,2022
80221,2022-11-14,Negative,2022
80238,2022-11-14,Neutral,2022
80204,2022-11-14,Positive,2022
80016,2022-11-14,Positive,2022
80002,2022-11-14,Neutral,2022
80211,2022-11-14,Positive,2022
80238,2022-11-14,Negative,2022
80014,2022-11-14,Positive,2022
80204,2022-11-13,Neutral,2022
80120,2022-11-13,Neutral,2022
80234,2022-11-13,Negative,2022
80219,2022-11-13,Neutral,2022
80238,2022-11-13,Positive,2022
80238,2022-11-13,Positive,2022
80238,2022-11-13,Neutral,2022
80014,2022-11-13,Positive,2022
80014,2022-11-13,Positive,2022
80234,2022-11-13,Positive,2022
80238,2022-11-13,Positive,2022
80204,2022-11-13,Neutral,2022
80219,2022-11-13,Positive,2022
80234,2022-11-13,Negative,2022
80211,2022-11-13,Positive,2022
80120,2022-11-13,Positive,2022
80219,2022-11-13,Negative,2022
80238,2022-11-13,Positive,2022
80014,2022-11-13,Positive,2022
80016,2022-11-13,Neutral,2022
80238,2022-11-13,Positive,2022
80014,2022-11-13,Positive,2022
80238,2022-11-13,Positive,2022
80221,2022-11-13,Neutral,2022
80016,2022-11-13,Positive,2022
80238,2022-11-13,Positive,2022
80120,2022-11-13,Neutral,2022
80221,2022-11-13,Neutral,2022
80204,2022-11-13,Positive,2022
80234,2022-11-13,Positive,2022
80211,2022-11-13,Neutral,2022
80221,2022-11-13,Positive,2022
80234,2022-11-13,Positive,2022
80014,2022-11-13,Neutral,2022
80234,2022-11-13,Positive,2022
80120,2022-11-13,Positive,2022
80002,2022-11-13,Neutral,2022
80016,2022-11-13,Positive,2022
80221,2022-11-13,Positive,2022
80238,2022-11-13,Positive,2022
80120,2022-11-13,Positive,2022
80014,2022-11-13,Positive,2022
80204,2022-11-13,Positive,2022
80219,2022-11-13,Neutral,2022
80016,2022-11-13,Positive,2022
80238,2022-11-13,Neutral,2022
80204,2022-11-13,Positive,2022
80234,2022-11-13,Neutral,2022
80238,2022-11-13,Neutral,2022
80014,2022-11-13,Positive,2022
80234,2022-11-13,Positive,2022
80014,2022-11-13,Positive,2022
80120,2022-11-13,Positive,2022
80204,2022-11-13,Positive,2022
80002,2022-11-13,Neutral,2022
80204,2022-11-12,Neutral,2022
80120,2022-11-12,Negative,2022
80211,2022-11-12,Positive,2022
80221,2022-11-12,Positive,2022
80016,2022-11-12,Positive,2022
80211,2022-11-12,Positive,2022
80221,2022-11-12,Positive,2022
80204,2022-11-12,Positive,2022
80221,2022-11-12,Neutral,2022
80014,2022-11-12,Negative,2022
80016,2022-11-12,Neutral,2022
80234,2022-11-12,Positive,2022
80204,2022-11-12,Negative,2022
80014,2022-11-12,Negative,2022
80204,2022-11-12,Neutral,2022
80221,2022-11-12,Neutral,2022
80014,2022-11-12,Positive,2022
80120,2022-11-12,Positive,2022
80016,2022-11-12,Positive,2022
80238,2022-11-12,Neutral,2022
80211,2022-11-12,Positive,2022
80014,2022-11-12,Neutral,2022
80014,2022-11-12,Neutral,2022
80204,2022-11-12,Neutral,2022
80204,2022-11-12,Negative,2022
80211,2022-11-12,Positive,2022
80002,2022-11-12,Positive,2022
80120,2022-11-12,Positive,2022
80211,2022-11-12,Positive,2022
80016,2022-11-12,Positive,2022
80120,2022-11-12,Neutral,2022
80204,2022-11-12,Positive,2022
80016,2022-11-12,Negative,2022
80211,2022-11-12,Positive,2022
80120,2022-11-12,Positive,2022
80002,2022-11-12,Negative,2022
80002,2022-11-12,Neutral,2022
80014,2022-11-12,Neutral,2022
80120,2022-11-12,Negative,2022
80219,2022-11-12,Positive,2022
80204,2022-11-12,Positive,2022
80016,2022-11-12,Neutral,2022
80002,2022-11-12,Positive,2022
80219,2022-11-12,Positive,2022
80234,2022-11-12,Positive,2022
80014,2022-11-12,Positive,2022
80016,2022-11-12,Positive,2022
80234,2022-11-12,Positive,2022
80016,2022-11-12,Positive,2022
80219,2022-11-12,Negative,2022
80016,2022-11-12,Neutral,2022
80204,2022-11-12,Positive,2022
80002,2022-11-12,Negative,2022
80016,2022-11-12,Positive,2022
80221,2022-11-12,Negative,2022
80120,2022-11-12,Negative,2022
80120,2022-11-12,Positive,2022
80120,2022-11-12,Positive,2022
80002,2022-11-12,Negative,2022
80014,2022-11-12,Positive,2022
80016,2022-11-12,Positive,2022
80016,2022-11-12,Negative,2022
80221,2022-11-12,Positive,2022
80120,2022-11-12,Positive,2022
80234,2022-11-12,Negative,2022
80234,2022-11-12,Negative,2022
80014,2022-11-12,Negative,2022
80016,2022-11-12,Positive,2022
80002,2022-11-12,Neutral,2022
80014,2022-11-12,Positive,2022
80238,2022-11-12,Neutral,2022
80219,2022-11-12,Positive,2022
80016,2022-11-11,Negative,2022
80016,2022-11-11,Negative,2022
80204,2022-11-11,Neutral,2022
80016,2022-11-11,Positive,2022
80120,2022-11-11,Neutral,2022
80234,2022-11-11,Positive,2022
80234,2022-11-11,Positive,2022
80221,2022-11-11,Positive,2022
80211,2022-11-11,Positive,2022
80014,2022-11-11,Positive,2022
80120,2022-11-11,Negative,2022
80014,2022-11-11,Positive,2022
80238,2022-11-11,Positive,2022
80238,2022-11-11,Neutral,2022
80238,2022-11-11,Positive,2022
80221,2022-11-11,Positive,2022
80120,2022-11-11,Positive,2022
80221,2022-11-11,Positive,2022
80120,2022-11-11,Positive,2022
80221,2022-11-11,Negative,2022
80120,2022-11-11,Positive,2022
80221,2022-11-11,Positive,2022
80002,2022-11-11,Positive,2022
80211,2022-11-11,Positive,2022
80002,2022-11-11,Negative,2022
80221,2022-11-11,Positive,2022
80234,2022-11-11,Positive,2022
80120,2022-11-11,Neutral,2022
80234,2022-11-11,Positive,2022
80002,2022-11-11,Positive,2022
80234,2022-11-11,Positive,2022
80219,2022-11-11,Positive,2022
80211,2022-11-11,Positive,2022
80211,2022-11-11,Positive,2022
80002,2022-11-11,Negative,2022
80221,2022-11-11,Positive,2022
80238,2022-11-11,Positive,2022
80014,2022-11-11,Positive,2022
80120,2022-11-11,Neutral,2022
80016,2022-11-11,Negative,2022
80234,2022-11-11,Positive,2022
80014,2022-11-11,Positive,2022
80219,2022-11-11,Neutral,2022
80234,2022-11-11,Neutral,2022
80014,2022-11-11,Positive,2022
80016,2022-11-11,Positive,2022
80234,2022-11-11,Positive,2022
80221,2022-11-11,Positive,2022
80204,2022-11-11,Positive,2022
80016,2022-11-11,Positive,2022
80211,2022-11-11,Positive,2022
80211,2022-11-11,Positive,2022
80204,2022-11-11,Neutral,2022
80219,2022-11-11,Positive,2022
80204,2022-11-11,Negative,2022
80002,2022-11-11,Positive,2022
80016,2022-11-11,Negative,2022
80016,2022-11-11,Positive,2022
80002,2022-11-11,Positive,2022
80014,2022-11-10,Positive,2022
80234,2022-11-10,Negative,2022
80211,2022-11-10,Positive,2022
80014,2022-11-10,Positive,2022
80211,2022-11-10,Negative,2022
80221,2022-11-10,Positive,2022
80234,2022-11-10,Positive,2022
80211,2022-11-10,Neutral,2022
80234,2022-11-10,Positive,2022
80120,2022-11-10,Neutral,2022
80221,2022-11-10,Negative,2022
80234,2022-11-10,Negative,2022
80002,2022-11-10,Neutral,2022
80234,2022-11-10,Neutral,2022
80014,2022-11-10,Neutral,2022
80016,2022-11-10,Positive,2022
80211,2022-11-10,Positive,2022
80014,2022-11-10,Neutral,2022
80221,2022-11-10,Positive,2022
80234,2022-11-10,Neutral,2022
80234,2022-11-10,Neutral,2022
80002,2022-11-10,Negative,2022
80238,2022-11-10,Negative,2022
80204,2022-11-10,Positive,2022
80219,2022-11-10,Positive,2022
80211,2022-11-10,Positive,2022
80120,2022-11-10,Positive,2022
80014,2022-11-10,Negative,2022
80002,2022-11-10,Neutral,2022
80002,2022-11-10,Positive,2022
80238,2022-11-10,Positive,2022
80221,2022-11-10,Negative,2022
80120,2022-11-10,Positive,2022
80120,2022-11-10,Positive,2022
80219,2022-11-10,Positive,2022
80234,2022-11-10,Positive,2022
80016,2022-11-10,Positive,2022
80014,2022-11-10,Positive,2022
80002,2022-11-10,Positive,2022
80120,2022-11-10,Negative,2022
80014,2022-11-10,Positive,2022
80014,2022-11-10,Positive,2022
80238,2022-11-10,Positive,2022
80014,2022-11-10,Positive,2022
80211,2022-11-10,Neutral,2022
80234,2022-11-10,Neutral,2022
80234,2022-11-10,Positive,2022
80238,2022-11-10,Positive,2022
80014,2022-11-10,Neutral,2022
80120,2022-11-10,Neutral,2022
80234,2022-11-10,Positive,2022
80238,2022-11-10,Positive,2022
80204,2022-11-10,Positive,2022
80219,2022-11-10,Negative,2022
80238,2022-11-10,Negative,2022
80002,2022-11-09,Positive,2022
80238,2022-11-09,Positive,2022
80014,2022-11-09,Negative,2022
80002,2022-11-09,Negative,2022
80238,2022-11-09,Negative,2022
80219,2022-11-09,Positive,2022
80002,2022-11-09,Neutral,2022
80014,2022-11-09,Positive,2022
80211,2022-11-09,Positive,2022
80016,2022-11-09,Positive,2022
80219,2022-11-09,Negative,2022
80211,2022-11-09,Positive,2022
80120,2022-11-09,Positive,2022
80238,2022-11-09,Positive,2022
80002,2022-11-09,Neutral,2022
80120,2022-11-09,Neutral,2022
80002,2022-11-09,Negative,2022
80120,2022-11-09,Positive,2022
80219,2022-11-09,Negative,2022
80234,2022-11-09,Positive,2022
80219,2022-11-09,Positive,2022
80016,2022-11-09,Positive,2022
80219,2022-11-09,Positive,2022
80234,2022-11-09,Neutral,2022
80221,2022-11-09,Neutral,2022
80014,2022-11-09,Positive,2022
80016,2022-11-09,Positive,2022
80238,2022-11-09,Positive,2022
80211,2022-11-09,Positive,2022
80014,2022-11-09,Negative,2022
80120,2022-11-09,Positive,2022
80238,2022-11-09,Negative,2022
80211,2022-11-09,Positive,2022
80211,2022-11-09,Positive,2022
80120,2022-11-09,Positive,2022
80234,2022-11-09,Neutral,2022
80211,2022-11-09,Neutral,2022
80002,2022-11-09,Positive,2022
80211,2022-11-09,Positive,2022
80002,2022-11-09,Neutral,2022
80219,2022-11-09,Positive,2022
80204,2022-11-09,Positive,2022
80234,2022-11-09,Positive,2022
80211,2022-11-09,Neutral,2022
80219,2022-11-09,Negative,2022
80204,2022-11-09,Positive,2022
80234,2022-11-09,Positive,2022
80120,2022-11-09,Positive,2022
80238,2022-11-09,Positive,2022
80221,2022-11-08,Positive,2022
80234,2022-11-08,Neutral,2022
80219,2022-11-08,Neutral,2022
80204,2022-11-08,Neutral,2022
80238,2022-11-08,Negative,2022
80204,2022-11-08,Neutral,2022
80120,2022-11-08,Neutral,2022
80002,2022-11-08,Positive,2022
80002,2022-11-08,Negative,2022
80219,2022-11-08,Positive,2022
80016,2022-11-08,Positive,2022
80204,2022-11-08,Positive,2022
80221,2022-11-08,Positive,2022
80238,2022-11-08,Positive,2022
80221,2022-11-08,Positive,2022
80120,2022-11-08,Positive,2022
80016,2022-11-08,Neutral,2022
80204,2022-11-08,Positive,2022
80238,2022-11-08,Neutral,2022
80016,2022-11-08,Positive,2022
80016,2022-11-08,Positive,2022
80002,2022-11-08,Neutral,2022
80211,2022-11-08,Positive,2022
80221,2022-11-08,Neutral,2022
80238,2022-11-08,Positive,2022
80234,2022-11-08,Negative,2022
80002,2022-11-08,Negative,2022
80238,2022-11-08,Negative,2022
80221,2022-11-08,Negative,2022
80211,2022-11-08,Neutral,2022
80211,2022-11-08,Positive,2022
80120,2022-11-08,Negative,2022
80221,2022-11-08,Positive,2022
80014,2022-11-08,Positive,2022
80219,2022-11-08,Neutral,2022
80211,2022-11-08,Positive,2022
80204,2022-11-08,Positive,2022
80120,2022-11-08,Positive,2022
80234,2022-11-08,Positive,2022
80221,2022-11-08,Neutral,2022
80219,2022-11-08,Positive,2022
80219,2022-11-08,Neutral,2022
80238,2022-11-08,Positive,2022
80219,2022-11-08,Neutral,2022
80002,2022-11-08,Positive,2022
80204,2022-11-07,Positive,2022
80014,2022-11-07,Neutral,2022
80219,2022-11-07,Positive,2022
80120,2022-11-07,Positive,2022
80014,2022-11-07,Positive,2022
80238,2022-11-07,Neutral,2022
80016,2022-11-07,Negative,2022
80221,2022-11-07,Positive,2022
80211,2022-11-07,Positive,2022
80014,2022-11-07,Negative,2022
80238,2022-11-07,Negative,2022
80234,2022-11-07,Neutral,2022
80211,2022-11-07,Negative,2022
80204,2022-11-07,Positive,2022
80219,2022-11-07,Positive,2022
80014,2022-11-07,Neutral,2022
80219,2022-11-07,Positive,2022
80002,2022-11-07,Positive,2022
80002,2022-11-07,Negative,2022
80014,2022-11-07,Positive,2022
80219,2022-11-07,Positive,2022
80221,2022-11-07,Neutral,2022
80204,2022-11-07,Positive,2022
80014,2022-11-07,Neutral,2022
80204,2022-11-07,Positive,2022
80120,2022-11-07,Positive,2022
80234,2022-11-07,Positive,2022
80211,2022-11-07,Neutral,2022
80014,2022-11-07,Positive,2022
80234,2022-11-07,Negative,2022
80219,2022-11-07,Neutral,2022
80219,2022-11-07,Neutral,2022
80219,2022-11-07,Neutral,2022
80219,2022-11-07,Positive,2022
80234,2022-11-07,Negative,2022
80211,2022-11-07,Positive,2022
80219,2022-11-07,Neutral,2022
80221,2022-11-07,Neutral,2022
80120,2022-11-07,Positive,2022
80234,2022-11-07,Neutral,2022
80002,2022-11-07,Positive,2022
80014,2022-11-07,Positive,2022
80221,2022-11-07,Positive,2022
80204,2022-11-07,Positive,2022
80221,2022-11-07,Positive,2022
80014,2022-11-07,Positive,2022
80002,2022-11-07,Positive,2022
80221,2022-11-07,Positive,2022
80238,2022-11-07,Neutral,2022
80211,2022-11-07,Positive,2022
80002,2022-11-07,Neutral,2022
80221,2022-11-07,Positive,2022
80221,2022-11-07,Positive,2022
80016,2022-11-07,Neutral,2022
80234,2022-11-07,Positive,2022
80016,2022-11-07,Negative,2022
80234,2022-11-07,Positive,2022
80120,2022-11-07,Neutral,2022
80120,2022-11-07,Positive,2022
80238,2022-11-07,Positive,2022
80211,2022-11-07,Negative,2022
80016,2022-11-06,Positive,2022
80002,2022-11-06,Positive,2022
80238,2022-11-06,Neutral,2022
80002,2022-11-06,Positive,2022
80120,2022-11-06,Positive,2022
80002,2022-11-06,Positive,2022
80016,2022-11-06,Positive,2022
80221,2022-11-06,Positive,2022
80211,2022-11-06,Negative,2022
80204,2022-11-06,Negative,2022
80238,2022-11-06,Positive,2022
80002,2022-11-06,Positive,2022
80211,2022-11-06,Positive,2022
80211,2022-11-06,Neutral,2022
80221,2022-11-06,Positive,2022
80238,2022-11-06,Positive,2022
80234,2022-11-06,Positive,2022
80204,2022-11-06,Positive,2022
80234,2022-11-06,Neutral,2022
80219,2022-11-06,Positive,2022
80211,2022-11-06,Positive,2022
80002,2022-11-06,Positive,2022
80016,2022-11-06,Negative,2022
80002,2022-11-06,Positive,2022
80120,2022-11-06,Positive,2022
80120,2022-11-06,Positive,2022
80211,2022-11-06,Neutral,2022
80014,2022-11-06,Positive,2022
80221,2022-11-06,Positive,2022
80219,2022-11-06,Negative,2022
80234,2022-11-06,Neutral,2022
80221,2022-11-06,Positive,2022
80234,2022-11-06,Neutral,2022
80238,2022-11-06,Negative,2022
80234,2022-11-06,Positive,2022
80221,2022-11-06,Positive,2022
80204,2022-11-06,Neutral,2022
80204,2022-11-06,Negative,2022
80120,2022-11-06,Positive,2022
80204,2022-11-06,Positive,2022
80120,2022-11-06,Neutral,2022
80238,2022-11-06,Neutral,2022
80016,2022-11-06,Neutral,2022
80016,2022-11-06,Positive,2022
80219,2022-11-06,Neutral,2022
80211,2022-11-06,Positive,2022
80204,2022-11-06,Positive,2022
80234,2022-11-06,Positive,2022
80120,2022-11-06,Negative,2022
80234,2022-11-05,Positive,2022
80219,2022-11-05,Negative,2022
80238,2022-11-05,Negative,2022
80204,2022-11-05,Positive,2022
80234,2022-11-05,Positive,2022
80234,2022-11-05,Neutral,2022
80221,2022-11-05,Neutral,2022
80219,2022-11-05,Positive,2022
80221,2022-11-05,Negative,2022
80120,2022-11-05,Positive,2022
80014,2022-11-05,Negative,2022
80221,2022-11-05,Neutral,2022
80238,2022-11-05,Neutral,2022
80014,2022-11-05,Neutral,2022
80204,2022-11-05,Positive,2022
80234,2022-11-05,Positive,2022
80016,2022-11-05,Positive,2022
80120,2022-11-05,Positive,2022
80238,2022-11-05,Neutral,2022
80219,2022-11-05,Positive,2022
80002,2022-11-05,Negative,2022
80120,2022-11-05,Positive,2022
80016,2022-11-05,Negative,2022
80002,2022-11-05,Positive,2022
80211,2022-11-05,Neutral,2022
80238,2022-11-05,Negative,2022
80234,2022-11-05,Positive,2022
80204,2022-11-05,Neutral,2022
80204,2022-11-05,Positive,2022
80211,2022-11-05,Neutral,2022
80014,2022-11-05,Positive,2022
80219,2022-11-05,Positive,2022
80211,2022-11-05,Neutral,2022
80234,2022-11-05,Neutral,2022
80221,2022-11-05,Positive,2022
80014,2022-11-05,Neutral,2022
80238,2022-11-05,Positive,2022
80002,2022-11-05,Positive,2022
80234,2022-11-05,Positive,2022
80234,2022-11-05,Negative,2022
80016,2022-11-05,Neutral,2022
80016,2022-11-05,Positive,2022
80221,2022-11-05,Neutral,2022
80219,2022-11-05,Negative,2022
80120,2022-11-05,Positive,2022
80211,2022-11-05,Neutral,2022
80238,2022-11-05,Neutral,2022
80204,2022-11-05,Positive,2022
80120,2022-11-04,Negative,2022
80219,2022-11-04,Positive,2022
80016,2022-11-04,Positive,2022
80002,2022-11-04,Positive,2022
80211,2022-11-04,Neutral,2022
80219,2022-11-04,Positive,2022
80221,2022-11-04,Positive,2022
80211,2022-11-04,Negative,2022
80211,2022-11-04,Positive,2022
80219,2022-11-04,Positive,2022
80221,2022-11-04,Positive,2022
80204,2022-11-04,Negative,2022
80120,2022-11-04,Neutral,2022
80204,2022-11-04,Positive,2022
80219,2022-11-04,Negative,2022
80219,2022-11-04,Neutral,2022
80238,2022-11-04,Neutral,2022
80120,2022-11-04,Positive,2022
80204,2022-11-04,Neutral,2022
80211,2022-11-04,Positive,2022
80211,2022-11-04,Negative,2022
80219,2022-11-04,Positive,2022
80211,2022-11-04,Positive,2022
80211,2022-11-04,Neutral,2022
80221,2022-11-04,Positive,2022
80204,2022-11-04,Positive,2022
80219,2022-11-04,Positive,2022
80002,2022-11-04,Positive,2022
80211,2022-11-04,Positive,2022
80219,2022-11-04,Positive,2022
80204,2022-11-04,Positive,2022
80120,2022-11-04,Neutral,2022
80219,2022-11-04,Positive,2022
80120,2022-11-04,Positive,2022
80221,2022-11-04,Neutral,2022
80002,2022-11-04,Neutral,2022
80002,2022-11-04,Positive,2022
80238,2022-11-04,Neutral,2022
80234,2022-11-04,Negative,2022
80221,2022-11-04,Positive,2022
80016,2022-11-04,Positive,2022
80219,2022-11-04,Positive,2022
80238,2022-11-04,Negative,2022
80238,2022-11-04,Positive,2022
80221,2022-11-04,Negative,2022
80219,2022-11-04,Positive,2022
80219,2022-11-04,Neutral,2022
80221,2022-11-04,Positive,2022
80014,2022-11-04,Positive,2022
80234,2022-11-04,Positive,2022
80016,2022-11-04,Negative,2022
80211,2022-11-04,Positive,2022
80120,2022-11-04,Positive,2022
80221,2022-11-04,Positive,2022
80238,2022-11-04,Neutral,2022
80211,2022-11-04,Negative,2022
80221,2022-11-04,Positive,2022
80221,2022-11-04,Neutral,2022
80238,2022-11-04,Negative,2022
80120,2022-11-04,Positive,2022
80014,2022-11-04,Neutral,2022
80016,2022-11-04,Positive,2022
80211,2022-11-04,Positive,2022
80219,2022-11-04,Positive,2022
80211,2022-11-04,Positive,2022
80238,2022-11-04,Negative,2022
80120,2022-11-04,Negative,2022
80219,2022-11-04,Positive,2022
80204,2022-11-04,Negative,2022
80238,2022-11-04,Neutral,2022
80221,2022-11-04,Positive,2022
80219,2022-11-04,Positive,2022
80002,2022-11-04,Positive,2022
80016,2022-11-04,Positive,2022
80219,2022-11-04,Neutral,2022
80211,2022-11-03,Neutral,2022
80238,2022-11-03,Positive,2022
80221,2022-11-03,Positive,2022
80016,2022-11-03,Positive,2022
80204,2022-11-03,Positive,2022
80234,2022-11-03,Negative,2022
80221,2022-11-03,Positive,2022
80016,2022-11-03,Neutral,2022
80221,2022-11-03,Negative,2022
80014,2022-11-03,Positive,2022
80014,2022-11-03,Negative,2022
80014,2022-11-03,Positive,2022
80016,2022-11-03,Positive,2022
80219,2022-11-03,Neutral,2022
80002,2022-11-03,Neutral,2022
80014,2022-11-03,Neutral,2022
80002,2022-11-03,Positive,2022
80221,2022-11-03,Positive,2022
80211,2022-11-03,Positive,2022
80234,2022-11-03,Negative,2022
80219,2022-11-03,Negative,2022
80211,2022-11-03,Positive,2022
80120,2022-11-03,Positive,2022
80221,2022-11-03,Positive,2022
80234,2022-11-03,Positive,2022
80234,2022-11-03,Negative,2022
